user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,Is_Buyer,discount_seen,Customer_Behvaiour_By_Discount,cart_items,Customer_Behaviour_By_Cart_Item
6875,18,Male,Mobile,7.42,14,3,1,1,9.63,68.17,1,Yes,0,Others,2,Interested
6876,45,Male,Mobile,8.1,11,10,1,0,10.13,90.39,1,Yes,1,Right_Discount,4,Interested
6877,56,Female,Tablet,10.8,14,0,0,1,13.89,87.64,1,Yes,1,Right_Discount,2,Interested
6878,31,Male,Desktop,2.26,5,13,1,0,2.86,49.53,1,Yes,0,Others,5,Interested
6879,38,Male,Tablet,27.24,13,9,1,1,38.52,84.68,1,Yes,0,Others,9,Interested
6880,47,Male,Desktop,15.95,12,4,1,0,17.43,86.3,1,Yes,1,Right_Discount,4,Interested
6881,38,Female,Desktop,20.46,19,4,0,0,18.93,78.95,1,Yes,1,Right_Discount,1,Interested
6882,26,Male,Mobile,2.95,10,4,0,0,4.2,4.21,1,Yes,0,Others,2,Interested
6883,34,Male,Mobile,2.57,13,11,0,1,2.2,66.21,1,Yes,1,Right_Discount,6,Interested
6884,22,Female,Tablet,18.01,15,0,0,1,20.36,31.32,1,Yes,0,Others,9,Interested
6885,48,Female,Mobile,26.73,13,0,1,0,36.22,87.33,1,Yes,0,Others,9,Interested
6886,57,Female,Mobile,16.33,0,9,1,0,23.12,28.4,1,Yes,0,Others,4,Interested
6887,55,Female,Desktop,26.46,9,11,0,0,38.35,91.86,1,Yes,0,Others,2,Interested
6888,36,Female,Desktop,24.52,19,1,0,1,28.44,61.51,1,Yes,0,Others,3,Interested
6889,53,Female,Mobile,3.2,7,0,0,0,3.9,64.51,1,Yes,0,Others,5,Interested
6890,50,Male,Mobile,0,15,12,0,1,6.84,88.77,1,Yes,1,Right_Discount,7,Interested
6891,30,Male,Mobile,20.07,17,14,0,1,15.75,98.54,0,No,0,Others,6,Not Interested
6892,31,Female,Unknown,13.86,14,7,1,0,7.15,30.9,1,Yes,1,Right_Discount,2,Interested
6893,50,Female,Desktop,9.43,14,11,0,0,6.81,8.89,1,Yes,1,Right_Discount,1,Interested
6894,46,Male,Mobile,13.14,9,11,1,0,19.45,72.33,1,Yes,0,Others,2,Interested
6895,53,Female,Desktop,13.91,16,3,1,1,18.17,7.02,1,Yes,0,Others,4,Interested
6896,27,Female,Desktop,27.41,2,5,1,0,26.84,53.39,1,Yes,1,Right_Discount,6,Interested
6897,48,Male,Desktop,4,14,7,0,0,3.37,34.53,1,Yes,0,Others,7,Interested
6898,23,Female,Mobile,9.11,4,13,0,1,5.14,39,1,Yes,0,Others,5,Interested
6899,18,Female,Mobile,16.59,3,4,0,1,8.46,23.55,0,No,1,Low_Discount,1,Not Interested
6900,24,Male,Mobile,21.25,3,5,0,0,26.67,69.93,1,Yes,1,Right_Discount,1,Interested
6901,44,Male,Mobile,19.29,11,3,0,0,28.66,57.19,1,Yes,0,Others,9,Interested
6902,38,Male,Desktop,28.31,5,5,1,1,21.34,95.24,1,Yes,0,Others,4,Interested
6903,45,Male,Mobile,24.07,16,5,1,1,18.64,35.55,1,Yes,1,Right_Discount,4,Interested
6904,33,Male,Desktop,17.16,19,2,0,0,24.62,39.43,1,Yes,1,Right_Discount,0,Technical Error
6905,40,Female,Mobile,0,0,3,0,1,7.97,16.5,1,Yes,0,Others,0,Technical Error
6906,37,Female,Mobile,14.08,11,5,1,1,9.49,61.17,1,Yes,0,Others,8,Interested
6907,55,Female,Tablet,21.11,12,7,1,0,11.52,9.5,1,Yes,0,Others,6,Interested
6908,42,Female,Mobile,25.3,8,12,0,0,26.91,96.82,1,Yes,1,Right_Discount,7,Interested
6909,45,Female,Mobile,28.83,14,13,0,1,27.46,91.01,1,Yes,1,Right_Discount,4,Interested
6910,22,Male,Mobile,18.56,17,13,0,0,17.3,69.97,1,Yes,0,Others,2,Interested
6911,38,Female,Mobile,16.28,15,6,0,1,23.92,31.73,1,Yes,1,Right_Discount,2,Interested
6912,35,Female,Desktop,1.51,15,3,1,1,1.15,35.62,0,No,1,Low_Discount,2,Not Interested
6913,23,Unknown,Mobile,3.09,0,13,0,0,3.05,8.71,1,Yes,1,Right_Discount,0,Technical Error
6914,46,Female,Mobile,5.53,9,2,1,1,3.94,24.7,1,Yes,0,Others,2,Interested
6915,36,Female,Unknown,2.59,12,10,0,1,2.13,35.3,1,Yes,1,Right_Discount,1,Interested
6916,50,Male,Tablet,12.63,19,14,1,0,15.99,44.79,1,Yes,0,Others,7,Interested
6917,18,Female,Mobile,10.77,0,7,0,0,7.51,46.43,1,Yes,1,Right_Discount,9,Interested
6918,20,Female,Mobile,19.48,11,5,0,1,22.92,88.51,1,Yes,0,Others,9,Interested
6919,59,Female,Mobile,16.53,6,11,1,1,10.41,44.98,1,Yes,0,Others,5,Interested
6920,38,Female,Mobile,18.28,0,7,1,0,12.62,95.74,1,Yes,0,Others,4,Interested
6921,52,Female,Mobile,14.69,11,8,1,0,7.68,8.38,1,Yes,1,Right_Discount,0,Technical Error
6922,58,Female,Mobile,9.05,3,8,1,0,10.23,21.1,1,Yes,0,Others,1,Interested
6923,57,Male,Mobile,28.63,0,9,0,0,42.67,38.8,1,Yes,1,Right_Discount,1,Interested
6924,20,Female,Mobile,3.51,6,10,1,1,4.06,88.82,1,Yes,1,Right_Discount,6,Interested
6925,42,Male,Mobile,28.23,9,8,0,1,40.18,12.22,1,Yes,1,Right_Discount,6,Interested
6926,55,Male,Tablet,10.03,9,9,0,0,10.29,35.51,1,Yes,1,Right_Discount,5,Interested
6927,37,Unknown,Desktop,15.87,6,0,0,1,18.73,11.22,1,Yes,1,Right_Discount,7,Interested
6928,51,Female,Mobile,4.16,5,11,0,1,5.93,77.4,1,Yes,0,Others,3,Interested
6929,38,Female,Unknown,3.06,1,13,0,0,1.79,28.25,1,Yes,0,Others,0,Technical Error
6930,40,Male,Desktop,13.46,3,2,0,1,14.77,43.44,1,Yes,1,Right_Discount,7,Interested
6931,23,Female,Desktop,22.51,3,8,1,1,0,81.74,1,Yes,0,Others,2,Interested
6932,30,Female,Mobile,8.81,12,3,0,1,4.7,16.78,1,Yes,1,Right_Discount,2,Interested
6933,40,Female,Desktop,17.31,4,9,0,0,11.36,94.72,1,Yes,0,Others,8,Interested
6934,26,Male,Mobile,9.08,16,11,1,0,9.56,39.39,1,Yes,1,Right_Discount,0,Technical Error
6935,34,Male,Mobile,12.27,11,1,0,1,12.24,33.04,1,Yes,0,Others,4,Interested
6936,19,Female,Tablet,27.29,8,0,1,0,23.03,19.08,1,Yes,1,Right_Discount,9,Interested
6937,36,Male,Desktop,25.82,9,13,0,0,30.93,46.75,1,Yes,1,Right_Discount,0,Technical Error
6938,36,Female,Desktop,15.96,14,4,0,1,13.73,98.07,1,Yes,0,Others,2,Interested
6939,24,Male,Mobile,7.91,15,13,1,0,10.04,49.1,1,Yes,1,Right_Discount,4,Interested
6940,59,Female,Mobile,6.6,19,3,1,0,8.64,45.21,1,Yes,0,Others,3,Interested
6941,59,Male,Desktop,0,9,4,0,1,32.82,0,1,Yes,0,Others,3,Interested
6942,37,Female,Mobile,6.88,17,10,1,1,5.36,28.77,1,Yes,0,Others,0,Technical Error
6943,26,Unknown,Mobile,24.44,9,4,0,0,31.84,22.79,1,Yes,0,Others,5,Interested
6944,34,Male,Mobile,11.7,3,7,1,0,8.8,3.9,1,Yes,1,Right_Discount,9,Interested
6945,44,Male,Mobile,29.58,16,5,1,1,23.75,44.6,1,Yes,1,Right_Discount,3,Interested
6946,19,Male,Mobile,11.68,13,2,0,1,12.95,13.56,1,Yes,1,Right_Discount,0,Technical Error
6947,53,Male,Desktop,11.19,17,14,1,1,13.31,50.3,1,Yes,1,Right_Discount,9,Interested
6948,36,Male,Tablet,19.49,4,8,0,0,16.98,45.46,1,Yes,1,Right_Discount,5,Interested
6949,34,Female,Mobile,28.88,9,7,0,0,31.52,22.27,1,Yes,0,Others,4,Interested
6950,22,Female,Desktop,29.31,9,8,1,1,21.92,79.83,0,No,0,Others,4,Not Interested
6951,0,Male,Mobile,21.51,18,3,1,1,27.85,92.68,0,No,1,Low_Discount,1,Not Interested
6952,35,Female,Tablet,22.88,14,12,0,0,34.14,13.41,1,Yes,1,Right_Discount,0,Technical Error
6953,24,Female,Mobile,17.34,3,7,1,0,20.78,9.74,1,Yes,0,Others,6,Interested
6954,34,Male,Desktop,22.92,4,10,0,0,18.78,34.48,1,Yes,1,Right_Discount,4,Interested
6955,56,Female,Desktop,25.93,1,2,1,0,22.01,61.04,1,Yes,1,Right_Discount,2,Interested
6956,53,Unknown,Mobile,15.1,18,4,1,0,8.01,63.2,1,Yes,0,Others,5,Interested
6957,57,Male,Mobile,18.98,4,13,1,0,21.77,62.5,1,Yes,1,Right_Discount,2,Interested
6958,21,Male,Tablet,16.58,10,6,1,1,18.24,57.57,1,Yes,0,Others,5,Interested
6959,55,Female,Mobile,17.31,4,0,1,1,25.18,38.58,1,Yes,0,Others,5,Interested
6960,42,Male,Desktop,26.81,17,13,0,0,24.19,78.2,1,Yes,0,Others,8,Interested
6961,22,Female,Tablet,11.31,8,0,0,1,16.21,95.32,1,Yes,1,Right_Discount,7,Interested
6962,47,Male,Mobile,7.04,19,2,1,1,8.87,58.96,1,Yes,1,Right_Discount,0,Technical Error
6963,29,Male,Desktop,14.23,9,3,0,1,11.21,21.94,1,Yes,1,Right_Discount,6,Interested
6964,21,Male,Tablet,7.03,16,14,0,0,3.63,56.18,1,Yes,1,Right_Discount,8,Interested
6965,41,Male,Desktop,15.45,15,0,0,1,18.95,75.55,1,Yes,0,Others,1,Interested
6966,0,Female,Mobile,27.2,16,7,0,1,27.1,82.97,1,Yes,0,Others,8,Interested
6967,26,Male,Mobile,18.91,12,1,0,0,27.64,71.83,1,Yes,1,Right_Discount,5,Interested
6968,21,Male,Mobile,25.81,18,10,1,0,13.48,89.05,1,Yes,1,Right_Discount,2,Interested
6969,41,Female,Desktop,5.82,7,4,1,1,5.95,95.2,1,Yes,0,Others,7,Interested
6970,31,Female,Desktop,27.13,16,0,1,1,34.97,49.2,1,Yes,0,Others,6,Interested
6971,22,Female,Desktop,18.45,19,13,0,1,23.8,54.1,1,Yes,0,Others,7,Interested
6972,35,Female,Mobile,1.92,6,5,0,0,2.25,33.75,1,Yes,0,Others,7,Interested
6973,59,Male,Mobile,19.36,6,10,1,1,17.32,65.89,1,Yes,1,Right_Discount,6,Interested
6974,0,Female,Desktop,28.59,6,5,1,0,16.22,59.57,1,Yes,0,Others,0,Technical Error
6975,29,Male,Desktop,3.3,15,5,0,0,2.65,17.87,1,Yes,0,Others,0,Technical Error
6976,35,Female,Tablet,17.89,2,0,0,0,20.59,69.44,1,Yes,1,Right_Discount,9,Interested
6977,34,Male,Desktop,27.55,9,0,0,1,35.02,80.5,1,Yes,0,Others,9,Interested
6978,47,Female,Desktop,1.28,8,2,0,1,1.69,18.1,1,Yes,0,Others,7,Interested
6979,41,Male,Desktop,19.3,7,2,0,1,24.59,16.42,1,Yes,1,Right_Discount,4,Interested
6980,28,Male,Desktop,14.77,16,7,0,0,12.17,63.91,1,Yes,0,Others,1,Interested
6981,52,Female,Mobile,11.06,15,5,1,0,13.21,11.62,1,Yes,1,Right_Discount,1,Interested
6982,40,Male,Tablet,19.2,9,1,1,1,28.21,80.96,1,Yes,0,Others,1,Interested
6983,34,Male,Desktop,2.53,15,12,1,1,1.61,64.3,1,Yes,1,Right_Discount,8,Interested
6984,18,Male,Mobile,22.84,2,13,1,0,28.12,3.24,1,Yes,1,Right_Discount,4,Interested
6985,32,Male,Mobile,1.13,14,0,0,1,1.03,77.04,1,Yes,1,Right_Discount,2,Interested
6986,49,Female,Mobile,9.9,11,3,0,1,7.18,50.99,1,Yes,0,Others,5,Interested
6987,26,Male,Mobile,15.61,3,0,1,0,12.8,49.62,1,Yes,1,Right_Discount,8,Interested
6988,32,Male,Mobile,11.93,2,4,0,0,7.95,31.19,1,Yes,1,Right_Discount,8,Interested
6989,45,Female,Mobile,9.92,18,11,1,1,13.05,28.35,1,Yes,0,Others,8,Interested
6990,41,Female,Mobile,25.09,14,10,1,0,22.27,50.03,1,Yes,1,Right_Discount,9,Interested
6991,52,Female,Mobile,28.11,5,7,1,0,40.41,0.31,1,Yes,1,Right_Discount,3,Interested
6992,39,Male,Desktop,26.34,12,9,1,1,38.62,79.51,1,Yes,1,Right_Discount,4,Interested
6993,44,Male,Mobile,16.15,14,1,1,0,23.67,78.4,1,Yes,1,Right_Discount,0,Technical Error
6994,36,Female,Mobile,26.64,6,7,0,1,17.47,73.56,1,Yes,0,Others,9,Interested
6995,29,Male,Mobile,27.7,8,12,0,0,23.44,60.25,1,Yes,1,Right_Discount,5,Interested
6996,37,Female,Mobile,12.87,7,7,1,1,10.43,29.56,1,Yes,1,Right_Discount,1,Interested
6997,18,Male,Mobile,9.22,7,5,1,0,13.12,65.8,0,No,1,Low_Discount,6,Not Interested
6998,38,Female,Desktop,3.85,12,7,0,0,2.26,12.91,1,Yes,0,Others,3,Interested
6999,18,Male,Desktop,14.89,7,12,1,0,16.21,26.34,1,Yes,0,Others,3,Interested
7000,27,Female,Mobile,28.44,12,1,0,1,28.02,4.52,1,Yes,1,Right_Discount,8,Interested
7001,49,Male,Desktop,17.27,16,6,0,0,25.5,85.95,1,Yes,1,Right_Discount,0,Technical Error
7002,56,Female,Mobile,20.36,7,11,1,0,29.79,82.84,1,Yes,0,Others,5,Interested
7003,39,Male,Tablet,4.27,8,7,0,0,3.95,45.09,1,Yes,1,Right_Discount,1,Interested
7004,35,Male,Tablet,5.16,1,3,1,0,4.86,43.76,1,Yes,0,Others,5,Interested
7005,49,Male,Mobile,14.47,13,13,0,1,12.8,92.6,1,Yes,1,Right_Discount,6,Interested
7006,44,Female,Desktop,28.59,19,8,0,0,36.86,67.52,1,Yes,0,Others,2,Interested
7007,45,Male,Desktop,11.46,1,10,1,0,6.88,70.93,1,Yes,1,Right_Discount,3,Interested
7008,35,Male,Desktop,26.45,18,5,0,0,16.3,35.93,1,Yes,1,Right_Discount,1,Interested
7009,56,Male,Desktop,4.49,7,11,1,0,5.41,29.16,1,Yes,0,Others,6,Interested
7010,46,Female,Tablet,18.89,17,2,1,1,9.76,11.44,1,Yes,1,Right_Discount,8,Interested
7011,35,Male,Mobile,18.42,15,12,1,0,21.57,7.25,1,Yes,0,Others,4,Interested
0,25,Female,Desktop,25.94,19,3,1,1,16.31,90.55,1,Yes,1,Right_Discount,4,Interested
7013,48,Male,Desktop,1.1,4,11,1,1,1.41,90.64,1,Yes,1,Right_Discount,8,Interested
7014,51,Female,Desktop,6.51,17,3,0,1,8.07,22.7,1,Yes,0,Others,7,Interested
7015,24,Female,Desktop,7.37,7,0,0,0,5.03,3.74,1,Yes,0,Others,0,Technical Error
7016,53,Male,Mobile,28.55,16,13,0,1,35.89,34.64,1,Yes,0,Others,1,Interested
7017,35,Female,Mobile,5.46,17,12,1,0,7.04,95.19,1,Yes,1,Right_Discount,6,Interested
7018,55,Female,Mobile,2.07,15,9,0,1,2.95,30.51,1,Yes,1,Right_Discount,2,Interested
7019,26,Male,Mobile,16.5,9,0,0,0,20.2,86.52,1,Yes,1,Right_Discount,5,Interested
7020,26,Female,Mobile,16.33,13,0,1,0,22.33,81.64,1,Yes,1,Right_Discount,0,Technical Error
7021,25,Female,Tablet,25.48,7,3,1,0,28.98,94.44,1,Yes,1,Right_Discount,7,Interested
7022,52,Female,Desktop,28.52,19,0,1,1,32.1,49.67,1,Yes,1,Right_Discount,1,Interested
7023,35,Female,Desktop,16.62,11,13,1,0,19.53,92.2,1,Yes,0,Others,0,Technical Error
7024,22,Male,Unknown,27.97,8,5,0,1,25.35,74.18,1,Yes,1,Right_Discount,0,Technical Error
0,31,Female,Desktop,22.03,17,13,0,0,16.05,86.8,1,Yes,0,Others,7,Interested
7026,45,Female,Desktop,8.67,4,1,0,0,7.92,73.33,1,Yes,1,Right_Discount,9,Interested
7027,47,Male,Desktop,27.92,4,0,0,0,30.53,46.12,1,Yes,0,Others,4,Interested
7028,21,Male,Mobile,20.36,18,6,0,1,24.23,91.91,1,Yes,0,Others,8,Interested
7029,56,Female,Mobile,13.01,17,5,1,1,12.45,80.05,1,Yes,1,Right_Discount,2,Interested
7030,37,Male,Desktop,20.73,3,0,0,0,17.21,64.11,1,Yes,0,Others,7,Interested
7031,42,Male,Mobile,12.64,9,11,1,0,9.44,48.3,1,Yes,1,Right_Discount,3,Interested
7032,45,Male,Unknown,4.31,6,12,0,0,0,9.46,1,Yes,0,Others,6,Interested
7033,29,Unknown,Desktop,21.85,2,13,1,0,21.33,81.55,1,Yes,0,Others,9,Interested
7034,19,Male,Tablet,24.9,12,9,0,0,30.04,41.64,1,Yes,0,Others,9,Interested
7035,31,Male,Desktop,22.14,15,11,0,0,29.44,35.94,1,Yes,0,Others,7,Interested
7036,39,Male,Tablet,7.64,9,8,1,1,6.46,23.06,1,Yes,0,Others,2,Interested
7037,48,Male,Desktop,28.74,2,5,1,0,31.93,54.16,1,Yes,0,Others,2,Interested
7038,40,Male,Mobile,1.73,12,1,1,1,1.69,82.99,1,Yes,0,Others,0,Technical Error
7039,37,Female,Mobile,10.65,16,6,1,1,0,28.96,1,Yes,1,Right_Discount,7,Interested
7040,55,Female,Mobile,8.54,7,2,0,0,11.81,92.07,1,Yes,1,Right_Discount,1,Interested
7041,21,Female,Mobile,2.4,1,13,0,0,3.32,39.69,1,Yes,1,Right_Discount,6,Interested
7042,32,Female,Mobile,12.77,7,14,1,1,13.78,96.94,1,Yes,1,Right_Discount,6,Interested
7043,41,Female,Mobile,19.07,3,6,0,1,17.87,67.66,1,Yes,0,Others,6,Interested
7044,42,Male,Unknown,26.59,5,13,1,1,30.63,36.72,1,Yes,0,Others,3,Interested
7045,18,Male,Mobile,29.7,3,8,0,0,19.59,98.36,1,Yes,1,Right_Discount,6,Interested
7046,24,Female,Mobile,24.43,15,4,1,0,33.79,59.43,1,Yes,1,Right_Discount,9,Interested
7047,48,Female,Desktop,14.59,6,0,1,1,11.25,76.86,1,Yes,0,Others,7,Interested
7048,29,Male,Desktop,21.99,15,4,0,1,29.18,45.18,1,Yes,1,Right_Discount,8,Interested
7049,59,Female,Tablet,25.47,3,7,0,0,20.34,11.93,1,Yes,0,Others,6,Interested
0,22,Male,Desktop,14.49,1,7,0,1,14.81,96.4,1,Yes,1,Right_Discount,5,Interested
7051,59,Female,Mobile,23.77,2,2,1,0,30.24,32.17,1,Yes,0,Others,4,Interested
7052,55,Male,Mobile,15,4,3,0,0,13.41,91.79,1,Yes,1,Right_Discount,9,Interested
7053,29,Female,Mobile,12.21,14,11,0,1,10.48,90.76,1,Yes,1,Right_Discount,9,Interested
7054,56,Male,Mobile,16.26,14,7,1,0,22.57,9.5,1,Yes,1,Right_Discount,6,Interested
7055,35,Female,Mobile,20.6,10,7,0,0,11.72,11.47,1,Yes,0,Others,9,Interested
7056,19,Female,Tablet,22.08,11,6,0,1,29.62,61.2,0,No,1,Low_Discount,1,Not Interested
7057,27,Male,Mobile,11.35,4,5,0,0,16.21,3.59,1,Yes,1,Right_Discount,4,Interested
7058,32,Male,Mobile,17.57,15,3,1,0,18.68,42.12,1,Yes,0,Others,7,Interested
7059,47,Female,Mobile,27.39,4,9,1,1,32.76,52.78,1,Yes,0,Others,5,Interested
7060,34,Female,Desktop,29.31,16,12,0,0,39.9,19.68,1,Yes,1,Right_Discount,5,Interested
7061,21,Male,Mobile,7.59,2,8,0,0,7.1,77.02,1,Yes,0,Others,0,Technical Error
7062,24,Male,Mobile,6.59,13,1,0,0,0,43.16,1,Yes,0,Others,1,Interested
7063,58,Male,Mobile,20.62,8,1,1,1,0,42.31,1,Yes,0,Others,2,Interested
7064,48,Female,Mobile,13.03,0,0,0,0,10.51,23.44,1,Yes,0,Others,6,Interested
7065,56,Female,Mobile,1.7,8,10,1,1,2.52,88.78,1,Yes,0,Others,9,Interested
7066,51,Male,Mobile,11.06,4,14,0,0,5.87,1.12,1,Yes,1,Right_Discount,5,Interested
7067,23,Female,Mobile,24.4,5,11,1,1,20,0.69,1,Yes,0,Others,4,Interested
7068,55,Female,Desktop,24.13,0,2,0,1,23.13,99.55,1,Yes,1,Right_Discount,8,Interested
7069,51,Male,Mobile,15.35,19,2,0,0,12.45,2.11,1,Yes,0,Others,9,Interested
0,32,Female,Desktop,14.7,10,3,0,1,11.5,15.51,1,Yes,0,Others,6,Interested
7071,31,Male,Mobile,17.81,3,2,1,0,15.51,88.29,1,Yes,1,Right_Discount,8,Interested
7072,23,Male,Mobile,7.36,13,9,1,0,6.61,61.57,1,Yes,1,Right_Discount,2,Interested
7073,54,Female,Mobile,16.26,9,5,1,1,9.29,62.5,1,Yes,1,Right_Discount,7,Interested
7074,49,Female,Mobile,1.32,17,8,1,0,1.68,47.57,1,Yes,1,Right_Discount,8,Interested
7075,20,Male,Mobile,14.79,10,7,0,1,9.88,15.06,1,Yes,1,Right_Discount,1,Interested
7076,20,Male,Mobile,10.75,12,5,1,0,5.82,36.71,1,Yes,1,Right_Discount,3,Interested
7077,39,Male,Desktop,20.57,13,0,0,1,22.43,71.79,1,Yes,1,Right_Discount,1,Interested
7078,39,Female,Desktop,19.51,10,7,0,1,22.8,48.54,0,No,1,Low_Discount,6,Not Interested
7079,27,Male,Desktop,12.04,19,9,1,0,15.17,72.98,1,Yes,0,Others,3,Interested
7080,20,Male,Mobile,1.21,19,5,0,0,0.71,0.73,1,Yes,1,Right_Discount,5,Interested
7081,29,Male,Desktop,8.32,0,1,0,0,5.59,65.58,1,Yes,1,Right_Discount,7,Interested
7082,46,Male,Mobile,19.37,5,4,0,0,13.22,59.29,1,Yes,1,Right_Discount,5,Interested
7083,34,Female,Desktop,3.1,8,3,0,1,3.39,97.44,1,Yes,0,Others,3,Interested
7084,24,Female,Mobile,4.12,5,11,0,0,5.73,90.7,1,Yes,1,Right_Discount,5,Interested
7085,30,Male,Mobile,19.76,15,5,1,1,23.84,60.03,1,Yes,0,Others,0,Technical Error
0,19,Female,Desktop,22.92,4,1,1,1,18.67,57.62,1,Yes,0,Others,5,Interested
7087,21,Female,Desktop,10.32,13,3,1,0,13.96,9.26,1,Yes,0,Others,9,Interested
7088,27,Female,Mobile,15.2,17,12,0,0,17.78,94.11,1,Yes,0,Others,7,Interested
7089,56,Male,Mobile,28.43,5,7,0,1,33.79,70.69,1,Yes,0,Others,0,Technical Error
7090,41,Female,Mobile,28.42,1,13,1,1,41.42,50.22,1,Yes,0,Others,8,Interested
7091,34,Female,Tablet,9.92,15,0,0,0,14.39,85.74,1,Yes,0,Others,5,Interested
7092,23,Male,Mobile,24.49,10,2,1,0,21.69,73.07,1,Yes,0,Others,5,Interested
0,36,Male,Tablet,18.22,11,14,0,1,20.69,56.36,1,Yes,1,Right_Discount,3,Interested
7094,22,Female,Mobile,29.29,18,3,0,0,20.56,53.91,1,Yes,0,Others,0,Technical Error
7095,49,Female,Mobile,14.85,13,1,1,0,13.54,92.63,1,Yes,0,Others,4,Interested
7096,27,Male,Desktop,23.47,16,11,0,1,18.15,79.91,1,Yes,1,Right_Discount,0,Technical Error
7097,26,Male,Mobile,23.28,19,1,0,1,20.19,40.31,1,Yes,1,Right_Discount,6,Interested
7098,44,Male,Mobile,15.43,12,5,1,0,18.14,62.88,1,Yes,1,Right_Discount,7,Interested
7099,30,Male,Mobile,24.07,14,5,1,1,17.1,19.64,1,Yes,1,Right_Discount,5,Interested
7100,36,Female,Desktop,8.57,2,2,1,0,5.83,93.33,1,Yes,1,Right_Discount,6,Interested
7101,38,Male,Desktop,4.55,10,7,1,0,4,69.53,1,Yes,1,Right_Discount,6,Interested
7102,41,Female,Desktop,13.33,4,11,1,1,7.97,96,1,Yes,1,Right_Discount,3,Interested
7103,55,Female,Desktop,28.37,1,2,1,1,37.28,29.2,1,Yes,1,Right_Discount,3,Interested
7104,21,Female,Desktop,15.52,17,1,0,0,22.64,31.52,1,Yes,1,Right_Discount,0,Technical Error
7105,41,Male,Mobile,19.42,11,4,0,0,25.27,83.21,1,Yes,0,Others,1,Interested
7106,52,Male,Mobile,19.1,7,12,1,0,19.7,26.18,1,Yes,1,Right_Discount,2,Interested
7107,20,Female,Desktop,4.84,17,6,0,0,5.68,35.76,1,Yes,0,Others,4,Interested
7108,21,Female,Tablet,12.32,17,0,0,1,16.08,88.43,1,Yes,1,Right_Discount,9,Interested
7109,54,Female,Mobile,21.5,9,1,1,0,0,51.78,1,Yes,1,Right_Discount,8,Interested
7110,57,Female,Mobile,29.19,10,1,0,0,26.8,30.04,1,Yes,0,Others,4,Interested
7111,52,Female,Mobile,5.87,6,7,0,0,3.78,40.93,1,Yes,0,Others,5,Interested
7112,48,Male,Mobile,12.9,17,9,0,1,7.62,71.19,1,Yes,1,Right_Discount,6,Interested
7113,42,Male,Mobile,3.76,16,5,1,0,4.73,15.87,1,Yes,0,Others,3,Interested
7114,57,Male,Desktop,8.03,7,13,0,0,10.91,96.22,1,Yes,0,Others,7,Interested
7115,30,Female,Mobile,11.93,19,12,1,0,6.96,49.29,1,Yes,0,Others,5,Interested
7116,21,Female,Desktop,16.68,4,12,1,0,11.32,76.49,1,Yes,1,Right_Discount,0,Technical Error
7117,31,Male,Desktop,7.69,17,14,0,0,5.54,70.2,1,Yes,0,Others,5,Interested
7118,30,Male,Tablet,7.6,9,14,0,1,10.31,68.07,1,Yes,0,Others,1,Interested
7119,44,Female,Mobile,23.56,11,12,1,0,33.3,42,1,Yes,0,Others,3,Interested
7120,23,Male,Mobile,28.92,1,3,1,1,36.58,4.23,1,Yes,0,Others,3,Interested
7121,34,Male,Mobile,10.38,7,3,1,1,13.46,74.14,1,Yes,1,Right_Discount,9,Interested
7122,53,Male,Mobile,20.95,5,4,0,0,17.65,95.38,1,Yes,0,Others,9,Interested
7123,57,Female,Mobile,8.48,5,2,1,0,7.7,50.5,1,Yes,0,Others,4,Interested
7124,52,Female,Desktop,27.91,1,11,1,1,21.78,95.38,1,Yes,0,Others,9,Interested
7125,34,Male,Mobile,20.51,6,13,1,1,29.91,53.49,1,Yes,1,Right_Discount,1,Interested
7126,58,Female,Tablet,24.28,13,3,1,1,29.81,16.74,1,Yes,0,Others,5,Interested
7127,19,Male,Desktop,2.43,15,11,1,1,2.04,23.95,1,Yes,0,Others,2,Interested
7128,30,Male,Desktop,0,0,3,0,1,11.67,86.47,1,Yes,0,Others,8,Interested
7129,19,Female,Desktop,16.3,17,6,0,0,11.33,0,1,Yes,0,Others,5,Interested
7130,45,Female,Mobile,9.5,13,6,0,0,6.69,41.44,1,Yes,0,Others,2,Interested
7131,43,Female,Desktop,0,11,0,1,0,9.6,79.94,1,Yes,0,Others,2,Interested
7132,39,Male,Mobile,17.82,4,11,1,1,25,64.17,1,Yes,1,Right_Discount,4,Interested
7133,20,Male,Desktop,21.49,7,2,0,0,0,87.23,1,Yes,1,Right_Discount,5,Interested
7134,52,Male,Mobile,1.96,19,14,0,0,1.12,97.09,1,Yes,1,Right_Discount,3,Interested
7135,29,Female,Mobile,17.45,7,8,0,1,21.1,65.12,1,Yes,0,Others,4,Interested
7136,41,Male,Mobile,5.94,14,5,1,0,3.97,97.07,1,Yes,1,Right_Discount,2,Interested
0,22,Male,Mobile,5.07,16,5,1,1,4.11,47.04,1,Yes,1,Right_Discount,9,Interested
7138,37,Male,Mobile,19.07,9,3,0,1,19.91,84,1,Yes,0,Others,3,Interested
7139,56,Male,Mobile,10.02,2,9,0,1,13.44,90.64,1,Yes,0,Others,7,Interested
7140,56,Female,Desktop,13.79,16,8,1,0,10.16,4.52,1,Yes,0,Others,7,Interested
